vd	44	q1	-10395765863965369428	-10395765863886426564	-6255580812626946347697	-6255580812589636707662
vd	44	q3	-11123334350488065103	-11123334350408070185	-5663686971945188447180	-5663686971907211943679
vd	45	a	-11459929655523888063	-11459929655443391258	-5365747699727438570229	-5365747699689143473796
vd	45	m	-12078519436549978308	-12078519436468528671	-4769432009020735468674	-4769432008981833969322
vd	45	q1	-11778325293114915909	-11778325293033933340	-5067436056533276495090	-5067436056494672796808
vd	45	q3	-12360550861409488995	-12360550861327591322	-4472386061705484362233	-4472386061666296060593
vd	46	a	-12624497150478773473	-12624497150396446893	-4176919365412731839135	-4176919365373267797285
vd	46	m	-13098627973298584052	-13098627973215450878	-3593062441727360395750	-3593062441687374560437
vd	46	q1	-12870472906292204375	-12870472906209465691	-3883623858740089445161	-3883623858700359421977
vd	46	q3	-13309145671588252152	-13309145671504744215	-3305769180900009531553	-3305769180859779319398
vd	47	a	-13502241044070675993	-13502241043986813048	-3022249544825380803436	-3022249544784917656500
vd	47	m	-13837173189194575111	-13837173189110046996	-2468411651218539086894	-2468411651177635896110
vd	47	q1	-13678159118937929143	-13678159118853730133	-2742980669294598636125	-2742980669253913584987
vd	47	q3	-13979583110978089738	-13979583110893244399	-2198963870303264557759	-2198963870262150633887
vd	48	a	-14105713622336317916	-14105713622251175811	-1935031337548984968658	-1935031337507672210822
vd	48	m	-14310549844183826568	-14310549844098142527	-1425153487929361875214	-1425153487887682092735
vd	48	q1	-14215912684069441338	-14215912683984021013	-1676981069596802472878	-1676981069555301942327
vd	48	q3	-14390014627443971744	-14390014627358041630	-1179862841915009141145	-1179862841873160282957
vd	49	a	-14454714951446634247	-14454714951360479232	-941397654670160139976	-941397654628154470838
vd	49	m	-14541536549152698291	-14541536549066156624	-485971944276320672985	-485971944234038241841
vd	49	q1	-14505075570578211318	-14505075570491852415	-710021190701292356781	-710021190659142158576
vd	49	q3	-14564551764963141084	-14564551764876437882	-269464147465086117621	-269464147422683842237
vd	50	a	-14574587444414515243	-14574587444327669656	-60688296780257418729	-60688296737746856381
vd	50	m	-14557638283540917669	-14557638283453849924	333020976506488342940	333020976549178619793
vd	50	q1	-14572120730340511974	-14572120730253544745	140188302656878954313	140188302699485507949
vd	50	q3	-14531634919010170055	-14531634918923019728	517687105240523608842	517687105283287255480
vd	51	a	-14494612277761422239	-14494612277674208480	694085533899820406572	694085533942646289946
vd	51	m	-14389542146006749842	-14389542145919473979	1021778361327078003706	1021778361369990698054
vd	51	q1	-14447077535084118790	-14447077534996863222	862135968664978322927	862135968707853878293
vd	51	q3	-14322520628670231278	-14322520628582954303	1172972282741791113991	1172972282784729757396
vd	52	a	-14246529386251340828	-14246529386164084123	1315696286346466148485	1315696286389418324847
vd	52	m	-14069705969968139731	-14069705969880986262	1575739786913146828521	1575739786956088938148
vd	52	q1	-14162085568009916185	-14162085567922700623	1449947262814336244124	1449947262857289561163
vd	52	q3	-13969905975665358427	-13969905975578287402	1693105457627229607052	1693105457670148651462
