segment	245	((8225 : ℚ) / 8192)	((4113 : ℚ) / 4096)	4	0	3
segment	246	((4113 : ℚ) / 4096)	((8227 : ℚ) / 8192)	4	0	3
segment	247	((8227 : ℚ) / 8192)	((2057 : ℚ) / 2048)	4	0	3
segment	248	((2057 : ℚ) / 2048)	((8229 : ℚ) / 8192)	4	0	3
segment	249	((8229 : ℚ) / 8192)	((4115 : ℚ) / 4096)	4	0	3
segment	250	((4115 : ℚ) / 4096)	((8231 : ℚ) / 8192)	4	0	3
segment	251	((8231 : ℚ) / 8192)	((1029 : ℚ) / 1024)	4	0	3
segment	252	((1029 : ℚ) / 1024)	((8233 : ℚ) / 8192)	4	0	3
segment	253	((8233 : ℚ) / 8192)	((4117 : ℚ) / 4096)	4	0	3
segment	254	((4117 : ℚ) / 4096)	((8235 : ℚ) / 8192)	4	0	3
segment	255	((8235 : ℚ) / 8192)	((2059 : ℚ) / 2048)	4	0	3
segment	256	((2059 : ℚ) / 2048)	((8237 : ℚ) / 8192)	4	0	3
segment	257	((8237 : ℚ) / 8192)	((4119 : ℚ) / 4096)	4	0	3
segment	258	((4119 : ℚ) / 4096)	((8239 : ℚ) / 8192)	4	0	3
segment	259	((8239 : ℚ) / 8192)	((515 : ℚ) / 512)	4	0	3
segment	260	((515 : ℚ) / 512)	((8241 : ℚ) / 8192)	4	0	3
segment	261	((8241 : ℚ) / 8192)	((4121 : ℚ) / 4096)	4	0	3
segment	262	((4121 : ℚ) / 4096)	((8243 : ℚ) / 8192)	4	0	3
segment	263	((8243 : ℚ) / 8192)	((2061 : ℚ) / 2048)	4	0	3
segment	264	((2061 : ℚ) / 2048)	((8245 : ℚ) / 8192)	4	0	3
segment	265	((8245 : ℚ) / 8192)	((4123 : ℚ) / 4096)	4	0	3
segment	266	((4123 : ℚ) / 4096)	((8247 : ℚ) / 8192)	4	0	3
segment	267	((8247 : ℚ) / 8192)	((1031 : ℚ) / 1024)	4	0	3
segment	268	((1031 : ℚ) / 1024)	((8249 : ℚ) / 8192)	4	0	3
segment	269	((8249 : ℚ) / 8192)	((4125 : ℚ) / 4096)	4	0	3
segment	270	((4125 : ℚ) / 4096)	((8251 : ℚ) / 8192)	4	0	3
segment	271	((8251 : ℚ) / 8192)	((2063 : ℚ) / 2048)	4	0	3
segment	272	((2063 : ℚ) / 2048)	((8253 : ℚ) / 8192)	4	0	3
segment	273	((8253 : ℚ) / 8192)	((4127 : ℚ) / 4096)	4	0	3
segment	274	((4127 : ℚ) / 4096)	((8255 : ℚ) / 8192)	4	0	3
segment	275	((8255 : ℚ) / 8192)	((129 : ℚ) / 128)	4	0	3
segment	276	((129 : ℚ) / 128)	((8257 : ℚ) / 8192)	4	0	3
segment	277	((8257 : ℚ) / 8192)	((4129 : ℚ) / 4096)	4	0	3
segment	278	((4129 : ℚ) / 4096)	((8259 : ℚ) / 8192)	4	0	3
segment	279	((8259 : ℚ) / 8192)	((2065 : ℚ) / 2048)	4	0	3
